Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Tyyppi;Alatyyppi;Oluttyyppi;Valmistusmaa;Alue;Vuosikerta;Luonnehdinta;Alkoholi-%;Energia kcal/100 ml
956287;Schloss Lieser Niederberg Helden Riesling 2018;Schloss Lieser Thomas Haag;0,75 l;48.50;64.67;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Mosel;2018;Kuiva, hapokas, omenainen, sitruksinen, mineraalinen;13.0;80.0
947718;Schmitges Riesling Feinherb 2019;Andreas Schmitges;1 l;19.64;19.64;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Mosel;2019;Puolimakea, hapokas, hedelmäinen, kukkainen, mausteinen;11.5;70.0
949168;Schmitges Riesling Trocken 2019;Andreas Schmitges;1 l;19.64;19.64;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Mosel;2019;Puolikuiva, keskihapokas, hedelmäinen, kukkainen, limettinen;12.5;70.0
911285;Selbach-Oster Riesling Trocken 2018;Weingut Selbach-Oster;0,75 l;19.72;26.29;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Mosel;2018;Kuiva, hapokas, kukkainen, omenainen, sitruksinen;12.5;70.0
903848;Sybille Kuntz Gold-Quadrat Riesling Trocken  2010;Sybille Kuntz;0,75 l;46.15;61.53;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Mosel;2010;Kuiva, hapokas, greippinen, hunajainen, petrolinen;12.5;70.0
902625;Sybille Kuntz Riesling Trocken 2019;Sybille Kuntz;0,75 l;25.78;34.37;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Mosel;2019;Puolikuiva, hapokas, omenainen, sitruksinen, mineraalinen;12.5;70.0
935337;Van Volxem Alte Reben Riesling 2018;Van Volxem;0,75 l;30.21;40.28;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Mosel;2018;Puolikuiva, hapokas, greippinen, aprikoosinen, persikkainen;12.5;70.0
944237;Van Volxem Rotschiefer Riesling Kabinett 2018;Van Volxem;0,75 l;25.32;33.76;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Mosel;2018;Puolimakea, hapokas, petrolinen, mausteinen, sitruksinen;10.0;70.0
945307;Van Volxem Schiefer Riesling 2018;Van Volxem;0,75 l;23.37;31.16;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Mosel;2018;Kuiva, hapokas, persikkainen, limettinen, mineraalinen;11.5;70.0
945528;Villa Huesgen Alte Reben Riesling 2017;Wine International Adolph Huesgen;0,75 l;14.99;19.99;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Mosel;2017;Kuiva, keskihapokas, ananaksinen, persikkainen, sitruksinen;12.0;70.0
931747;Villa Huesgen Riesling By The Glass 2019;Villa Huesgen;0,75 l;12.98;17.17;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Mosel;2019;Kuiva, hapokas, viheromenainen, valkoherukkainen, sitruksinen, kevyen suolaheinäinen, kukkainen, mineraalinen;11.5;70.0
519488;Villa Huesgen by the glass Riesling 2017;Huesgen;1,5 l;24.95;16.63;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Mosel;2017;Kuiva, hapokas, viheromenainen, sitruksinen, persikkainen, herkkusieninen, kevyen yrttinen;11.5;70.0
904067;Villa W. Steep Slope Riesling  Dry;Villa W.;0,75 l;15.48;20.51;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Mosel;;Kuiva, erittäin hapokas, hedelmäinen, mineraalinen;11.0;70.0
915207;Villa W. Steep Slope Riesling Off-Dry;Villa W.;0,75 l;13.49;17.85;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Mosel;;Puolimakea, erittäin hapokas, hedelmäinen, mineraalinen, persikkainen;9.5;70.0
947077;Zeltinger Sonnenuhr Spätlese Riesling 2016;Markus Molitor;0,75 l;30.25;40.33;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Mosel;2016;Kuiva, hapokas, hedelmäinen, yrttinen, pitkä;11.0;70.0
927003;Bree White Riesling 2020;Peter Mertes;0,75 l;11.99;15.99;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Muut;2020;Puolimakea, hapokas, aprikoosinen, persikkainen, sitruksinen, viheromenainen;10.5;70.0
938047;Bönnigheimer Weissburgunder Gipskeuper 2018;Dautel;0,75 l;28.68;38.24;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Muut;2018;Kuiva, keskihapokas, keltaomenainen, ananaksinen, yrttinen;13.0;70.0
553347;Dautel FreiSinn Trocken 2016;Dautel;0,75 l;44.49;59.32;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Muut;2016;Kuiva, keskihapokas, litsiluumuinen, kypsän aprikoosinen, kukkainen, hennon mineraalinen;13.0;70.0
596107;Dautel Riesling 2019;Dautel;0,75 l;15.61;20.68;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Muut;2019;Kuiva, hapokas, kypsän sitruksinen, viherpäärynäinen, kevyen aprikoosinen, mineraalinen;12.5;70.0
580447;Domäne Bergstrasse Weissburgunder 2018;Kloster Eberbach;0,75 l;14.99;19.85;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Muut;2018;Kuiva, hapokas, aprikoosinen, kypsän sitruksinen, viheromenainen, kevyen yrttinen, mineraalinen;12.0;70.0
509807;Erlenbacher Kayberg Riesling 2020;Genossenschaftskellerei Heilbronn;0,75 l;12.90;17.07;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Muut;2020;Puolikuiva, erittäin hapokas, sitruksinen, viherpäärynäinen, kypsän aprikoosinen, hennon greippinen, yrttinen;11.5;70.0
536508;Festivo Riesling kartonkitölkki;Pernod Ricard;1 l;9.98;9.98;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Muut;;Puolimakea, hapokas, limettinen, viherpäärynäinen, sitruksinen;10.0;60.0
944736;Karl Haidle Ritzling Riesling Trocken 2020;Weingut Karl Haidle;0,75 l;16.98;22.51;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Muut;2020;Kuiva, hapokas, sitruksinen, viheromenainen, mineraalinen;11.5;70.0
903464;Knauss Weiss 2019;Knauss;0,75 l;19.40;25.87;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Muut;2019;Kuiva, hapokas, greippinen, viheromenainen, hedelmäinen;12.0;70.0
956922;Riesberg Premium Riesling 2019;Green Valley Wines;0,75 l;9.69;12.79;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Muut;2019;Kuiva, hapokas, sitruksinen, viheromenainen, hunajameloninen;11.0;60.0
929701;Riesberg Premium Riesling 2019 muovipullo;Cisa Drinks;1 l;11.98;11.58;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Muut;2019;Kuiva, hapokas, omenainen, sitruksinen, valkopippurinen;11.0;60.0
547947;Winzergenossenschaft Herxheim am Berg Silvaner Trocken 2020;Winzergenossenschaft Herxheim am Berg;0,75 l;12.98;17.17;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Muut;2020;Kuiva, hapokas, sitruksinen, keltaluumuinen, viherpäärynäinen, kevyen yrttinen, hennon mineraalinen, ryhdikäs;12.5;70.0
549947;Bereich Nahetal 2019;Weinvertrieb Nahetal;0,75 l;6.99;9.19;valkoviinit;Lempeä & Makeahko;;Saksa;Nahe;2019;Puolimakea, keskihapokas, ananaksinen, hunajameloninen, kukkainen;8.0;60.0
593347;Call of the Wild  2019 muovipullo;VCT Finland;0,75 l;8.98;11.71;valkoviinit;Lempeä & Makeahko;;Saksa;Nahe;2019;Puolimakea, keskihapokas, klementiininen, kypsän sitruksinen, päärynäinen, kevyen passionhedelmäinen;9.5;60.0
925377;Emrich-Schönleber Mineral Riesling trocken 2017;Emrich-Schönleber;0,75 l;31.45;41.93;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Nahe;2017;Kuiva, erittäin hapokas, mineraalinen, limettinen, yrttinen;12.0;70.0
911814;Gut Hermannsberg Just Riesling 2018;Gut Hermannsberg;0,75 l;19.99;26.65;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Nahe;2018;Kuiva, hapokas, meloninen, omenainen, yrttinen;11.5;70.0
932835;Gut Hermannsberg Vom Schiefer 2018;Gut Hermannsberg;0,75 l;28.99;38.65;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Nahe;2018;Kuiva, hapokas, sitruksinen, persikkainen, mineraalinen;12.5;70.0
904268;Gut Hermannsberg Vom Vulkan 2018;Gut Hermannsberg;0,75 l;28.99;38.65;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Nahe;2018;Kuiva, hapokas, mineraalinen, greippinen, yrttinen;12.5;70.0
948414;Gut Hermannsberg Weisser Burgunder 2018;Gut Hermannsberg;0,75 l;19.99;26.65;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Nahe;2018;Kuiva, hapokas, keltaomenainen, hedelmäinen, mineraalinen;12.0;70.0
508747;Korrell Riesling vom Tonmergel 2019;Weingut Korrell Johanneshof;0,75 l;15.29;20.25;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Nahe;2019;Kuiva, hapokas, kypsän sitruksinen, klementiininen, viherpäärynäinen, viherherukkainen, mineraalinen, hennon yrttinen;12.0;70.0
905617;Kreuznacher Paradies Riesling 2014;Korrell;0,75 l;36.71;48.95;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Nahe;2014;Kuiva, erittäin hapokas, mineraalinen, aprikoosinen, kukkainen;13.5;80.0
955097;Mathern Niederhäuser Hermannshöhle Riesling Spätlese trocken 2017;Weingut Mathern;0,75 l;30.86;41.15;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Nahe;2017;Kuiva, hapokas, viheromenainen, aprikoosinen, mausteinen;12.5;70.0
521607;Rüdesheimer Rosengarten 2019;D-RP 576 280;0,75 l;6.99;9.19;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Nahe;2019;Puolimakea, hapokas, kypsän sitruksinen, aprikoosinen, ananaksinen, hennon kukkainen;8.0;60.0
527347;Schweinhardt Riesling Kabinett Langenlonsheimer Löhrer Berg 2018;Bürgermeister Schweinhardt;0,75 l;19.41;25.75;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Nahe;2018;Puolimakea, hapokas, hunajameloninen, aprikoosinen, kypsän limettinen, kevyen appelsiinimarmeladinen, mineraalinen, hennon petrolinen;11.5;70.0
543288;Shine Bright 2020 kartonkitölkki;Henkell Frexenet Sweden;1 l;10.49;10.49;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Nahe;2020;Puolikuiva, keskihapokas, kypsän ananaksinen, keltaomenainen, hennon pähkinäinen;11.5;70.0
526907;Sitzius Rothenberg Riesling Spätlese Goldkapsel Trocken 2019;Sitzius;0,75 l;19.99;26.65;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Nahe;2019;Kuiva, hapokas, kypsän sitruksinen, keltaomenainen, valkopersikkainen, mineraalinen, kevyen yrttinen;12.0;70.0
565563;Tesch Riesling Trocken 1/4 2018;Tesch;0,25 l;5.98;23.52;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Nahe;2018;Kuiva, hapokas, aprikoosinen, viheromenainen, kypsän sitruksinen, hennon koivunlehtinen, mineraalinen, vivahteikas;12.0;70.0
947967;Tesch Riesling Unplugged 2018;Tesch;0,75 l;17.49;23.19;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Nahe;2018;Kuiva, erittäin hapokas, hedelmäinen, yrttinen, pitkä;12.5;70.0
516084;d:vine Silvaner Rivaner 2019;Moselland Wine Company;0,375 l;4.99;13.04;valkoviinit;Lempeä & Makeahko;;Saksa;Nahe;2019;Puolimakea, keskihapokas, aprikoosinen, päärynäinen, makean klementiininen, kevyen kukkainen;8.0;60.0
945931;A.Christmann IDIG GG 2019;A.Christmann;0,75 l;66.66;88.88;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2019;Kuiva, hapokas, mineraalinen, viheromenainen;12.0;70.0
914465;A.Christmann Riesling 2019;A.Christmann;0,75 l;24.52;32.69;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, keskihapokas, viheromenainen, sitruksinen, mineraalinen;12.0;70.0
910261;A.Christmann Weissburgunder 2019;A.Christmann;0,75 l;24.52;32.69;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, keskihapokas, viheromenainen, mineraalinen, sitruksinen;12.0;70.0
952287;Anselmann Cabernet Sauvignon Blanc de Noir 2018;Anselmann;0,75 l;12.90;17.07;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2018;Kuiva, erittäin hapokas, limettinen, ananaksinen, herukkainen, kevyen keltaluumuinen, hennon yrttinen;13.0;80.0
539227;Anselmann Gewürztraminer Trocken 2020;Anselmann;0,75 l;11.99;15.85;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2020;Kuiva, hapokas, sitruksinen, päärynäinen, keltaluumuinen, karviaismainen, kukkainen, mausteinen;12.0;70.0
555567;Anselmann Riesling Classic 2020;Anselmann;0,75 l;11.99;15.85;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2020;Kuiva, hapokas, aprikoosinen, kypsän limettinen, hunajameloninen, mineraalinen;13.0;80.0
537507;Anselmann Weißburgunder Trocken 2020;Anselmann;0,75 l;10.99;14.52;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2020;Kuiva, hapokas, kypsän sitruksinen, päärynäinen, keltaomenainen, hennon mineraalinen;13.0;80.0
901571;Becker Riesling Magnum 2016;Friedrich Becker;1,5 l;34.98;23.32;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2016;Kuiva, hapokas, viheromenainen, sitruksinen, hedelmäinen;12.5;70.0
945695;Becker Roster Weiss 2016;Friedrich Becker;1,5 l;34.98;23.32;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2016;Kuiva, hapokas, päärynäinen, trooppisen hedelmäinen, valkoherukkainen;12.5;70.0
917854;Becker Wild Wein Organic Riesling 2018;Kleiner Fritz;0,75 l;16.99;22.65;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2018;Kuiva, hapokas, viheromenainen, sitruksinen, persikkainen;11.5;70.0
587777;Black Tower Classic Riesling 2020;Reh Kendermann;0,75 l;10.29;13.59;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2020;Kuiva, hapokas, sitruksinen, viherpäärynäinen, valkoherukkainen, kevyen keltaluumuinen, hennon mausteinen;12.5;70.0
596147;Black Tower Riesling Gewürztraminer 2020;Reh Kendermann;0,75 l;10.29;13.59;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2020;Puolikuiva, hapokas, kypsän sitruksinen, viheromenainen, klementiininen, kevyen yrttinen;12.0;70.0
917188;Brand Wilder Satz Pur 2019;Weingut Brand;0,75 l;25.11;33.48;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, greippinen, hedelmäinen, seljankukkainen;10.5;60.0
577607;Devil's Rock Pinot Grigio 2019;St. Ursula;0,75 l;10.48;13.84;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, sitruksinen, viherpäärynäinen, hunajameloninen, kevyen yrttinen, hennon parfyyminen;11.5;70.0
007694;Devil's Rock Riesling 2020;St. Ursula;0,75 l;9.79;12.92;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2020;Puolikuiva, hapokas, viherpäärynäinen, persikkainen, sitruksinen, kevyen hunajameloninen, yrttinen;12.0;70.0
926605;Donna Lee 2020;Gut von Beiden;0,75 l;17.87;23.83;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2020;Kuiva, hapokas, hedelmäinen, greippinen, omenainen;13.0;80.0
542397;Doppler-Hertel Sauvignon Blanc Charakter 2017;Doppler-Hertel;0,75 l;19.43;25.77;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2017;Kuiva, erittäin hapokas, karviaismainen, limettinen, raparperinen, viheromenainen, herukanlehtinen, mineraalinen;13.0;80.0
942041;Dr. Bürklin-Wolf Riesling trocken 2018;Dr. Bürklin-Wolf;0,75 l;19.99;26.65;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2018;Kuiva, hapokas, omenainen, sitruksinen, kukkainen;12.0;70.0
938627;Dr. Vom Basserman-Jordan Riesling Trocken 2020;Geheimer Rat Dr.von Basserman-Jordan;0,75 l;22.72;30.29;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2020;Kuiva, hapokas, hedelmäinen, omenainen, persikkainen;12.0;70.0
910621;Dr. Wehrheim Buntstück Weisser Burgunder 2017;Dr.Wehrheim;0,75 l;21.90;29.2;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2017;Kuiva, hapokas, sitruksinen, hedelmäinen, mineraalinen;12.5;70.0
958235;Dr. Wehrheim Trocken Riesling 2018;Dr. Wehrheim;1 l;21.80;21.8;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2018;Kuiva, hapokas, petrolinen, trooppisen hedelmäinen, viheromenainen;12.0;70.0
930944;Dr.Wehrheim Max Trocken Weissburgunder Organic 2019;Dr.Wehrheim;0,75 l;19.90;26.53;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, sitruksinen, hedelmäinen, mineraalinen;12.5;70.0
538247;Eymann Gönnheimer Weißburgunder Trocken 2016;Eymann;0,75 l;13.90;18.4;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2016;Kuiva, keskihapokas, mandariininen, keltaluumuinen, hennon limettinen, kevyen mantelinen;12.5;70.0
512287;Fitz-Ritter Dürkheim Riesling Organic Dry 2020;Fitz-Ritter;0,75 l;14.49;19.19;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2020;Kuiva, hapokas, kypsän greippinen, valkoherukkainen, viheromenainen, mineraalinen;12.5;70.0
915383;Friedrich Becker Muskat Ottonel 2016;Friedrich Becker;0,75 l;22.49;29.99;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2016;Puolimakea, keskihapokas, kukkainen, seljankukkainen, trooppisen hedelmäinen;11.0;80.0
927561;Fritz Walter Cuvée Burgunder  Trocken 2019;Fritz Walter;0,75 l;10.99;14.52;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, keltaomenainen, päärynäinen, sitruksinen;12.0;70.0
578777;Fritz Walter Grauer Burgunder Trocken 2019;Fritz Walter;0,75 l;10.69;14.12;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, keltaluumuinen, persikkainen, viherpäärynäinen, kypsän sitruksinen, kevyen mausteinen;12.5;70.0
914908;Georg Mosbacher Jesuitengarten GG Forst Riesling Trocken 2018;Georg Mosbacher;0,75 l;57.80;77.07;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2018;Kuiva, hapokas, sitruksinen, valkoherukkainen;13.0;80.0
935342;Georg Mosbacher Riesling Trocken 2020;Georg Mosbacher;0,75 l;24.80;33.07;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2020;Kuiva, hapokas, sitruksinen, valkoherukkainen, viheromenainen;11.5;70.0
957822;Helle Chardonnay Riesling 2019;St. Michael Weinkellerei;0,75 l;9.75;12.87;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, sitruksinen, keltaluumuinen, hedelmäinen;13.0;80.0
940686;Herr Mehling 2019;Mehling;0,75 l;17.99;23.99;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, hedelmäinen, omenainen;12.0;70.0
920502;Karl Schaefer Feinherb Riesling 2019;Karl Schaefer;0,75 l;16.99;22.65;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Puolimakea, hapokas, sitruksinen, hedelmäinen, aprikoosinen;11.0;70.0
915508;Karl Schaefer Trocken Riesling 2019;Karl Schaefer;0,75 l;16.99;22.65;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2019;Kuiva, erittäin hapokas, sitruksinen, viheromenainen, hedelmäinen;12.0;70.0
007675;Kendermanns Classic Riesling 2019;Reh Kendermann;0,75 l;10.44;13.79;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, sitruksinen, viherpäärynäinen, valkoherukkainen, kevyen aprikoosinen, hennon mineraalinen;12.5;70.0
932576;Kleiner Fritz Wild Wein Feinherb Riesling 2016;Kleiner Fritz;0,75 l;17.49;23.32;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2016;Puolimakea, keskihapokas, sitruksinen, omenainen, hunajainen;11.5;70.0
933284;Koehler-Ruprecht Kallstadter Riesling Kabinett Trocken 2018;Weingut Koehler-Ruprecht;0,75 l;19.99;26.65;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2018;Kuiva, hapokas, aprikoosinen, hunajainen, sitruksinen;11.5;70.0
951664;Koehler-Ruprecht Steinacker Riesling Kabinett 2011;Weingut Koehler-Ruprecht;0,75 l;19.99;26.65;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2011;Puolimakea, hapokas, aprikoosinen, hunajainen, sitruksinen;11.5;80.0
952642;Landlust Bio Grauer Burgunder & Riesling Trocken 2020;Peter Mertes;0,75 l;8.99;11.85;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2020;Kuiva, hapokas, viheromenainen, sitruksinen, päärynäinen;11.5;70.0
907805;Lebenshilfe Dürkheimer Feuerberg Riesling Halbtrocken 2018;Weinbau der Lebenshilfe;1 l;18.90;18.9;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2018;Puolikuiva, hapokas, sitruksinen, päärynäinen, keltaomenainen;11.0;70.0
949821;Lebenshilfe G Livelab Riesling Trocken 2019;Weinbau der Lebenshilfe;0,75 l;18.90;25.2;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2019;Kuiva, hapokas, sitruksinen, päärynäinen, keltaomenainen;12.0;70.0
950556;Lebenshilfe Riesling Trocken 2018;Weinbau der Lebenshilfe;1 l;18.90;18.9;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2018;Kuiva, erittäin hapokas, sitruksinen, päärynäinen, keltaomenainen;11.5;70.0
911136;Lergenmüller Grauer Burgunder Trocken 2020;Lergenmüller;0,75 l;11.49;15.32;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2020;Kuiva, hapokas, hedelmäinen, keltaomenainen, mineraalinen;12.5;70.0
936026;Matthias Gaul Asselheim Chardonnay 2018;Weingut Matthias Gaul;0,75 l;26.90;35.87;valkoviinit;Runsas & Paahteinen;;Saksa;Pfalz;2018;Kuiva, hapokas, sitruksinen, mineraalinen, paahteinen;13.5;80.0
523247;Matthias Gaul Riesling Spielberg trocken 2009;Matthias Gaul;0,75 l;43.00;57.33;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2009;Kuiva, hapokas, kypsän sitruksinen, herukkainen, hennon herneenversoinen, mineraalinen, kevyen koivunlehtinen;14.0;80.0
952983;Mehling Leinhöhle 2019;Mehling;0,75 l;29.90;39.87;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, hedelmäinen, omenainen, sitruksinen;12.5;70.0
935476;Mehling Ruppertsberger Riesling 2019;Mehling;0,75 l;24.90;33.2;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, hedelmäinen, omenainen, sitruksinen;11.5;70.0
940287;Most Wanted Regions Riesling 2019;Off Piste Wines;0,75 l;12.98;17.17;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Puolikuiva, hapokas, viheromenainen, limettinen, raparperinen, hunajameloninen, yrttinen;11.5;70.0
575507;Mugler Scheurebe Trocken 2017;Mugler;0,75 l;12.99;17.19;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2017;Kuiva, hapokas, klementiininen, greippinen, kevyen passionhedelmäinen, mineraalinen, viherpippurinen;12.0;70.0
525227;Neiss Riesling Hochgewächs 2019;Weingut Neiss;0,75 l;13.99;18.52;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, kypsän sitruksinen, aprikoosinen, viheromenainen, mineraalinen, kevyen yrttinen;12.0;70.0
583137;Nett Prestige Weissburgunder Kirrweiler Mandelberg Trocken 2018;Bergdolt-Reif & Nett;0,75 l;38.89;51.85;valkoviinit;Runsas & Paahteinen;;Saksa;Pfalz;2018;Kuiva, hapokas, kypsän sitruunainen, aprikoosinen, kevyen mandariininen, kermainen, tasapainoisen tamminen, elegantti, pitkä;14.0;80.0
573617;Nettswerk Chardonnay 2018;Bergdolt-Reif & Nett;0,75 l;14.89;19.72;valkoviinit;Runsas & Paahteinen;;Saksa;Pfalz;2018;Kuiva, hapokas, kypsän sitruksinen, klementiininen, ananaksinen, mantelinen, tamminen;13.5;80.0
932178;Oliver Zeter Nussriegel Riesling Trocken;Weingut Oliver Zeter;0,75 l;19.57;26.09;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;;Kuiva, keskihapokas, sitruksinen, aprikoosinen, persikkainen;13.0;80.0
949373;Pflüger Biodynamite 2018;Weingut Pflüger;0,75 l;22.99;30.65;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2018;Kuiva, hapokas, sitruksinen, greippinen, kukkainen;12.0;70.0
900457;Pflüger Blanc de Noir  2020;Pflüger;0,75 l;18.79;25.05;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2020;Kuiva, hapokas, hedelmäinen, yrttinen, mineraalinen;11.5;70.0
953216;Pflüger Dürkheimer Riesling 2019;Weingut Pflüger;0,75 l;19.99;26.65;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2019;Kuiva, hapokas, kypsän sitruksinen, aprikoosinen, kevyen litsiluumuinen, mineraalinen, kevyen mausteinen;12.5;70.0
563217;Philipp Kuhn Gewürztraminer Tradition 2019;Philipp Kuhn;0,75 l;17.99;23.85;valkoviinit;Pirteä & Hedelmäinen;;Saksa;Pfalz;2019;Kuiva, hapokas, aprikoosinen, viheromenainen, hunajameloninen, sitruksinen, kevyen ruusunlehtinen;12.5;70.0
950787;Raja Riesling 2014;Viinitie;0,75 l;29.98;39.97;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2014;Puolimakea, hapokas, mineraalinen, sitruksinen, omenainen;12.0;80.0
915397;Raja Riesling 2015;Viinitie;0,75 l;29.98;39.97;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2015;Puolimakea, erittäin hapokas, sitruksinen, omenainen, mineraalinen;12.0;80.0
543547;Reh Kendermann Riesling Vom Kalkstein 2020;Reh Kendermann;0,75 l;12.98;17.17;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2020;Kuiva, hapokas, limettinen, viheromenainen, hunajameloninen, keltaluumuinen, kevyen mineraalinen;12.5;70.0
529287;Rings Ungsteiner Weilberg Riesling Trocken 2015;Rings;0,75 l;44.99;59.99;valkoviinit;Vivahteikas & Ryhdikäs;;Saksa;Pfalz;2015;Kuiva, erittäin hapokas, viheromenainen, sitruunainen, aprikoosinen, kevyen persikkainen, koivunlehtinen, mineraalinen, ryhdikäs, pitkä;13.0;80.0
